ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
3154,8134,0.3063457330415755,1.0,0.7510948905109489,9,52,16,31,3,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.3063457330415755,1.0,0.6366788321167883,9,52,16,31,3,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.3063457330415755,1.0,0.5562043795620438,9,52,16,31,3,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,0.3063457330415755,1.0,0.5372262773722628,9,52,16,31,2,113,7139,-0.8909090909090909,-1.0,-1.0,0.0545454545454545,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
3154,8134,0.3063457330415755,1.0,0.4321167883211679,9,52,16,31,3,113,7139,-0.8909090909090909,-1.0,-1.0,0.0545454545454545,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
3154,8134,0.3063457330415755,1.0,0.4766423357664233,9,52,16,31,2,113,7138,-1.0,-1.0,-1.0,0.0,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,SF_SWITCH_FALLTHROUGH,STYLE,open
3154,8134,0.3063457330415755,1.0,0.6510948905109489,9,52,16,31,2,113,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2305,5855,0.4137931034482758,1.0,0.5040650406504065,4,52,3,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2412,6287,0.3653846153846153,1.0,0.5405405405405406,4,52,40,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2060,4665,0.2638888888888889,1.0,0.3865030674846625,6,52,15,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2060,4665,0.2638888888888889,1.0,0.6257668711656442,6,52,15,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,0.504424778761062,1.0,0.507177033492823,4,52,13,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.504424778761062,1.0,0.8325358851674641,4,52,13,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
1363,3075,0.4489795918367347,0.3142857142857143,0.5752212389380531,9,52,235,31,2,113,2079,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
1363,3075,0.4489795918367347,0.2794117647058823,0.3510324483775811,9,52,235,31,3,113,2079,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
1363,3075,0.4489795918367347,0.5,0.3185840707964602,9,52,235,31,2,113,1877,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
1966,4429,0.3986928104575163,0.3703703703703703,0.5,4,52,180,31,2,113,2718,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-dag@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2056,4661,0.297752808988764,0.4,0.4099616858237548,9,52,223,31,2,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2056,4661,0.297752808988764,0.2727272727272727,0.7509578544061303,9,52,223,31,3,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2056,4661,0.297752808988764,0.5247933884297521,0.6704980842911877,9,52,223,31,2,113,6396,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3154,8134,0.4166666666666667,1.0,0.5689655172413793,4,52,36,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
1307,3012,0.3350785340314136,0.2978723404255319,0.4244372990353697,4,52,38,31,2,113,2079,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2359,6093,0.5506072874493927,1.0,0.6021978021978022,6,52,39,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,0.3397435897435897,1.0,0.596078431372549,4,52,27,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.3397435897435897,1.0,0.8274509803921568,4,52,27,31,1,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,0.3397435897435897,1.0,0.8588235294117647,4,52,27,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
2668,7392,0.1684210526315789,0.3829787234042553,0.3160762942779291,11,52,54,31,2,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2668,7392,0.1684210526315789,0.2727272727272727,0.662125340599455,11,52,54,31,3,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2668,7392,0.1684210526315789,0.1818181818181818,0.7493188010899182,11,52,54,31,3,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2668,7392,0.1684210526315789,0.2,0.8719346049046321,11,52,54,31,3,113,6396,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2668,7392,0.1684210526315789,0.5247933884297521,0.6103542234332425,11,52,54,31,2,113,6396,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3154,8134,0.41015625,1.0,0.3256880733944954,8,52,37,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.41015625,1.0,0.323394495412844,8,52,37,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.41015625,1.0,0.5504587155963303,8,52,37,31,2,113,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3154,8134,0.2870662460567823,1.0,0.3525773195876289,5,52,32,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.2870662460567823,1.0,0.622680412371134,5,52,32,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
468,1696,0.3892617449664429,0.3333333333333333,0.5120967741935484,4,52,3,31,2,113,714,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2711,7482,0.4012345679012346,1.0,0.4327272727272727,4,52,15,31,2,113,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2427,6446,0.4936708860759494,1.0,0.85,5,52,17,31,3,113,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1668,3480,0.4838709677419355,1.0,0.6870229007633588,35,52,27,31,2,113,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-TransactionController,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
871,2360,0.0677966101694915,0.5625,0.5384615384615384,5,52,106,31,2,113,2168,-0.5555555555555556,1.0,1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
1438,3164,0.0598290598290598,0.6923076923076923,0.5071428571428571,5,52,14,31,2,113,2168,-0.5555555555555556,1.0,1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
1438,3164,0.0598290598290598,0.8461538461538461,0.5214285714285715,5,52,14,31,2,113,2168,-0.5555555555555556,1.0,1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
1438,3164,0.0598290598290598,0.7692307692307693,0.5142857142857142,5,52,14,31,2,113,2168,-0.5555555555555556,1.0,1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
1438,3164,0.0598290598290598,0.9230769230769232,0.5285714285714286,5,52,14,31,2,113,2168,-0.5555555555555556,1.0,1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,close
3154,8134,0.1329113924050632,1.0,0.2270531400966183,17,235,17,537,2,319,7139,-0.2222222222222222,0.0,-1.0,0.3888888888888889,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
2427,6445,0.542997542997543,1.0,0.7613168724279835,22,235,117,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
2427,6445,0.542997542997543,1.0,0.7983539094650206,22,235,117,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
2427,6445,0.542997542997543,1.0,0.6323731138545954,22,235,117,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
2427,6445,0.542997542997543,0.2105263157894736,0.6694101508916324,22,235,117,537,3,319,292,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1617,3412,0.6130030959752322,1.0,0.8229508196721311,14,235,29,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1617,3412,0.6130030959752322,1.0,0.9245901639344264,14,235,29,537,3,319,2061,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
1617,3412,0.6130030959752322,1.0,0.8,14,235,29,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
3154,8134,1.0552486187845305,1.0,0.4564705882352941,13,235,41,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,1.0552486187845305,1.0,0.4588235294117647,13,235,41,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,1.0552486187845305,1.0,0.2988235294117647,13,235,41,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,1.0552486187845305,1.0,0.3011764705882352,13,235,41,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
3154,8134,0.9532967032967034,1.0,0.6990049751243781,15,235,47,537,2,319,7139,-0.2222222222222222,0.0,-1.0,0.3888888888888889,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
675,1992,0.781021897810219,0.0869565217391304,0.3968824940047961,25,235,87,537,2,319,6658,-0.6484375,1.0,1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,close
3154,8134,0.7130890052356021,1.0,0.6770491803278689,51,235,127,537,3,319,7138,-0.9574468085106383,-1.0,-1.0,0.0212765957446808,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DB_DUPLICATE_SWITCH_CLAUSES,STYLE,open
3154,8134,0.7130890052356021,1.0,0.6885245901639344,51,235,127,537,2,319,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3154,8134,0.7130890052356021,1.0,0.6743169398907104,51,235,127,537,2,319,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
1249,2958,0.5887372013651877,1.0,0.1967136150234741,23,235,39,537,2,319,7139,-0.8571428571428571,0.0,0.3333333333333333,0.0476190476190476,0.2155912961707118,0.2155912961707118,F71-djd@apache.org,F3-NA,F15-NA,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,CORRECTNESS,open
1249,2958,0.5887372013651877,1.0,0.272300469483568,23,235,39,537,2,319,7138,-0.4769230769230769,0.0,0.3333333333333333,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,close
1249,2958,0.5887372013651877,1.0,0.6366197183098592,23,235,39,537,2,319,7138,-0.4769230769230769,1.0,0.3333333333333333,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,close
3062,8073,0.7888888888888889,1.0,0.4813829787234042,6,235,13,537,1,319,7138,-0.7894736842105263,-1.0,-1.0,0.1052631578947368,0.2155912961707118,0.2155912961707118,F71-djd@apache.org,F3-NA,F15-NA,NP_NULL_ON_SOME_PATH,CORRECTNESS,open
3062,8073,0.7888888888888889,1.0,0.5372340425531915,6,235,13,537,2,319,7139,-0.8478260869565217,-1.0,-1.0,0.0652173913043478,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,SBSC_USE_STRINGBUFFER_CONCATENATION,PERFORMANCE,open
3154,8134,0.56,1.0,0.963157894736842,11,235,22,537,2,319,7139,-0.8478260869565217,-1.0,-1.0,0.0652173913043478,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,SBSC_USE_STRINGBUFFER_CONCATENATION,PERFORMANCE,open
1283,2994,0.845514950166113,1.0,0.6111111111111112,49,235,43,537,3,319,7139,-0.8846153846153846,-1.0,-1.0,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
1283,2994,0.845514950166113,1.0,0.669047619047619,49,235,43,537,2,319,7139,-0.8909090909090909,-1.0,-1.0,0.0545454545454545,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
1283,2994,0.845514950166113,1.0,0.9865079365079366,49,235,43,537,2,319,7138,0.1428571428571428,0.0,-1.0,0.5714285714285714,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,SIC_INNER_SHOULD_BE_STATIC,PERFORMANCE,open
2379,6138,0.4570502431118314,1.0,0.579696394686907,64,235,66,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
2379,6138,0.4570502431118314,1.0,0.3235294117647059,64,235,66,537,3,319,7139,-0.8333333333333334,-1.0,-1.0,0.0833333333333333,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,PZLA_PREFER_ZERO_LENGTH_ARRAYS,STYLE,open
2379,6138,0.4570502431118314,1.0,0.2258064516129032,64,235,66,537,3,319,7138,-1.0,-1.0,-1.0,0.0,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UC_USELESS_CONDITION_TYPE,STYLE,open
2379,6138,0.4570502431118314,1.0,0.8946869070208728,64,235,66,537,2,319,7139,-0.5,-1.0,-1.0,0.25,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,WMI_WRONG_MAP_ITERATOR,PERFORMANCE,open
2097,4767,0.9015151515151516,1.0,0.7528023598820058,5,235,27,537,2,319,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3154,8134,0.6431095406360424,1.0,0.9015151515151516,34,235,25,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
3154,8134,0.6431095406360424,1.0,0.9223484848484848,34,235,25,537,2,319,7139,-0.5555555555555556,-1.0,-1.0,0.2222222222222222,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP2,MALICIOUS_CODE,open
25,1041,0.4195121951219512,1.0,0.4385964912280701,16,235,49,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
25,1041,0.4195121951219512,1.0,0.4502923976608187,16,235,49,537,2,319,7139,-0.6484375,-1.0,-1.0,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
25,1041,0.4195121951219512,1.0,0.3830409356725146,16,235,49,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
25,1041,0.4195121951219512,1.0,0.3947368421052631,16,235,49,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
25,1041,0.4195121951219512,1.0,0.391812865497076,16,235,49,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
25,1041,0.4195121951219512,1.0,0.1520467836257309,16,235,49,537,2,319,7139,-0.2222222222222222,0.0,-1.0,0.3888888888888889,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
1307,3012,0.2514619883040935,0.05,0.5465587044534413,5,235,86,537,2,319,2016,-0.6484375,-0.3333333333333333,-0.3333333333333333,0.17578125,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,close
1307,3012,0.2514619883040935,0.675,0.7692307692307693,5,235,86,537,3,319,1819,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,UC_USELESS_CONDITION_TYPE,STYLE,open
1307,3012,0.2514619883040935,0.6,0.7368421052631579,5,235,86,537,3,319,1819,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,0.2134150479829466,0.2134150479829466,F71-rhillegas@apache.org,F3-NA,F15-NA,UC_USELESS_CONDITION_TYPE,STYLE,open
2654,7369,0.4220963172804532,1.0,0.595360824742268,11,235,63,537,2,319,7139,-0.7894736842105263,-1.0,-1.0,0.1052631578947368,0.2155912961707118,0.2155912961707118,F71-bpendleton@apache.org,F3-NA,F15-NA,NP_NULL_ON_SOME_PATH,CORRECTNESS,open
2312,5895,0.8212765957446808,1.0,0.7449306296691569,13,235,131,537,3,319,7138,-0.8333333333333334,-1.0,-1.0,0.0833333333333333,0.2134150479829466,0.2134150479829466,F71-bpendleton@apache.org,F3-NA,F15-NA,PZLA_PREFER_ZERO_LENGTH_ARRAYS,STYLE,open
2312,5895,0.8212765957446808,1.0,0.2870864461045891,13,235,131,537,2,319,7139,-0.2222222222222222,0.0,-1.0,0.3888888888888889,0.2857938467154214,0.2857938467154214,F71-bpendleton@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
2312,5895,0.8212765957446808,1.0,0.928495197438634,13,235,131,537,2,319,7139,-1.0,0.0,-1.0,0.0,0.2155912961707118,0.2155912961707118,F71-bpendleton@apache.org,F3-NA,F15-NA,UWF_UNWRITTEN_FIELD,CORRECTNESS,open
3154,8134,0.522633744855967,1.0,0.3954545454545454,18,235,23,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
3154,8134,0.522633744855967,1.0,0.3909090909090909,18,235,23,537,2,319,7139,-0.6888888888888889,-1.0,-1.0,0.1555555555555555,0.1733967403628118,0.1733967403628118,F71-bpendleton@apache.org,F3-NA,F15-NA,EI_EXPOSE_REP,MALICIOUS_CODE,open
3154,8134,0.6122448979591837,1.0,0.7700534759358288,6,235,19,537,2,319,7138,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
3061,8059,0.8131868131868132,1.0,0.9192439862542956,16,235,18,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
3061,8059,0.8131868131868132,1.0,0.8402061855670103,16,235,18,537,3,319,7139,-0.9019607843137256,-1.0,-1.0,0.0490196078431372,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,STYLE,open
37,1054,0.6666666666666666,1.0,0.8086763070077865,25,235,12,537,3,319,7139,-0.8333333333333334,-1.0,-1.0,0.0833333333333333,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,PZLA_PREFER_ZERO_LENGTH_ARRAYS,STYLE,open
1783,3755,0.72,1.0,0.7738095238095238,19,235,14,537,2,319,7139,-1.0,-1.0,-1.0,0.0,0.2155912961707118,0.2155912961707118,F71-djd@apache.org,F3-NA,F15-NA,NP_NULL_PARAM_DEREF,CORRECTNESS,open
