F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SchemaUtil.normalizeIdentifier(tableName),F3-SchemaUtil.normalizeIdentifier(schemaName),F3-Double[],F3-byte[],F3-children.get(0),F3-getUrl(),F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-FilenameFilter,F3-input,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-ndimiduk@apache.org,F71-anoopsamjohn@gmail.com,F71-jeffreyz@apache.org,F71-greid@apache.org,F71-jyates@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-ravimagham@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-elilevine@apache.org,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-apurtell@apache.org,F71-larsh@apache.org,F71-mujtaba@apache.org,F71-maghamravikiran@gmail.com,category
1977,339,13,68,0.5634920634920635,0.2976190476190476,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0192307692307692,0.0235984775241003,-0.9615384615384616,228.9561403508772,-1.0,675,268,98,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,open
1977,339,13,68,0.4365079365079365,0.2976190476190476,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,268,98,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,open
1977,339,13,68,0.4444444444444444,0.2976190476190476,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,355,268,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,34,68,0.9636363636363636,0.125,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0192307692307692,0.0235984775241003,-0.9615384615384616,228.9561403508772,-0.3333333333333333,675,268,315,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,34,68,0.5257575757575758,0.125,0.3203125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,-1.0,0.0,0.2013543055527906,-1.0,236.19230769230768,-0.3333333333333333,675,268,315,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,34,68,0.2545454545454545,0.125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,1.0,0.5,0.1664585417281888,0.0,229.1607629427793,-0.3333333333333333,177,268,315,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1977,339,14,31,0.8931297709923665,0.4933333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0192307692307692,0.0235984775241003,-0.9615384615384616,228.9561403508772,-1.0,675,81,198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,339,14,31,0.5725190839694656,0.4933333333333333,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0192307692307692,0.0235984775241003,-0.9615384615384616,228.9561403508772,-1.0,673,81,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,339,14,31,0.3893129770992366,0.4933333333333333,0.4285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,81,198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,339,14,31,0.3816793893129771,0.4933333333333333,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,81,198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,339,6,31,0.6666666666666666,0.4027777777777778,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,CORRECTNESS,RV_RETURN_VALUE_IGNORED,1,-1.0,0.2058823529411764,0.2013543055527906,-0.5882352941176471,236.19230769230768,-1.0,648,81,184,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,9,31,0.56,0.2660550458715596,0.5348837209302325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,BAD_PRACTICE,RR_NOT_CHECKED,3,-1.0,0.5,0.1664585417281888,0.0,229.1607629427793,-1.0,675,81,118,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
1977,339,9,31,0.86,0.2660550458715596,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,81,118,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
1977,339,11,31,0.2771084337349397,0.3853211009174312,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,675,81,149,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,open
1977,339,11,31,0.8072289156626506,0.3853211009174312,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.1034482758620689,0.3772880202743073,-0.7931034482758621,282.9373134328358,-1.0,675,81,149,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,open
1671,183,9,31,0.6592920353982301,0.1363636363636363,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,CORRECTNESS,DMI_INVOKING_TOSTRING_ON_ARRAY,1,-1.0,0.0,0.2013543055527906,-1.0,236.19230769230768,-1.0,369,81,162,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1671,183,9,31,0.6415929203539823,0.1363636363636363,0.3846153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0,0.063706285935549,-1.0,304.3720930232558,-1.0,369,81,162,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,10,96,0.4260869565217391,0.4428571428571428,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,3,0.0,0.0,0.0235984775241003,-1.0,228.9561403508772,-1.0,196,207,85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,10,96,0.7913043478260869,0.4428571428571428,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,85,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1703,224,10,96,0.5555555555555556,0.2127659574468085,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,-1.0,675,207,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,12,96,0.3983739837398374,0.358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,12,207,176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,12,96,0.3902439024390244,0.358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.024390243902439,0.0235984775241003,-0.8048780487804879,228.9561403508772,-1.0,12,207,176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1690,208,9,96,0.6320754716981132,0.3043478260869565,0.5769230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,-1.0,388,207,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1671,183,5,96,0.5161290322580645,0.6363636363636364,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.1111111111111111,0.0235984775241003,-0.7777777777777778,228.9561403508772,1.0,369,207,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1946,330,12,96,0.768595041322314,0.2875,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,92,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1976,339,7,96,0.717948717948718,0.3695652173913043,0.8181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,-1.0,12,207,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,5,96,0.717948717948718,0.5227272727272727,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,50,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,6,96,0.7692307692307693,0.4035087719298245,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,61,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,11,96,0.6441717791411042,0.2307692307692307,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,248,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1314,15,22,96,0.7008196721311475,0.4796380090497738,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.0,0.3772880202743073,-1.0,282.9373134328358,-1.0,255,207,306,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,15,22,96,0.7008196721311475,0.4796380090497738,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.0,0.3772880202743073,-1.0,282.9373134328358,-1.0,255,207,306,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1977,339,10,96,0.5069444444444444,0.2403846153846154,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,133,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,10,96,0.5555555555555556,0.2403846153846154,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,207,133,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,open
1976,339,7,96,0.7142857142857143,0.3695652173913043,0.8181818181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_CONVERT_CASE,3,-1.0,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,-1.0,12,207,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1885,312,11,29,0.3611111111111111,0.2058823529411764,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,583,263,115,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,open
1977,339,9,29,0.3475609756097561,0.2818181818181818,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,263,239,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,open
1977,339,9,29,0.5121951219512195,0.2818181818181818,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.2,0.063706285935549,-0.6,304.3720930232558,-1.0,675,263,239,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,open
1977,339,5,29,0.1156862745098039,0.0552016985138004,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,263,647,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,5,29,0.1176470588235294,0.0552016985138004,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.4571428571428571,0.0235984775241003,-0.0857142857142857,228.9561403508772,-1.0,675,263,647,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
1977,339,4,29,0.1598062953995157,0.1188405797101449,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1597222222222222,0.063706285935549,-0.6805555555555556,304.3720930232558,-1.0,675,263,388,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,open
1975,339,0,11,0.8260869565217391,0.4358974358974359,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,DMI_RANDOM_USED_ONLY_ONCE,1,-1.0,0.0,0.1664585417281888,-1.0,229.1607629427793,-1.0,673,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1349,38,10,11,0.947242206235012,0.0744336569579288,0.1818181818181818,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.2677824267782426,0.1664585417281888,-0.4602510460251046,229.1607629427793,-1.0,487,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1349,38,10,11,0.9808153477218226,0.0744336569579288,0.8181818181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3,0.3772880202743073,-0.4,282.9373134328358,-1.0,487,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1349,38,10,11,0.645083932853717,0.0744336569579288,0.8723404255319149,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3,0.3772880202743073,-0.4,282.9373134328358,-1.0,487,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1349,38,10,11,0.8321342925659473,0.0744336569579288,0.9032258064516128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3,0.3772880202743073,-0.4,282.9373134328358,-1.0,487,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1349,38,10,11,0.9544364508393284,0.0744336569579288,0.3181818181818182,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,12,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,487,1,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,open
1975,339,1,11,0.8085106382978723,0.7727272727272727,0.4615384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,673,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,7,4,0.7860082304526749,0.1016042780748663,0.7619047619047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.4444444444444444,0.3772880202743073,-0.1111111111111111,282.9373134328358,-1.0,673,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,7,4,0.4526748971193415,0.1016042780748663,0.6904761904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_CONVERT_CASE,3,-1.0,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,-1.0,673,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,7,4,0.588477366255144,0.1016042780748663,0.1428571428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.3503649635036496,0.00015923304194920648,-0.291970802919708,220.70817120622567,-1.0,673,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,3,4,0.5714285714285714,0.2475247524752475,0.2162162162162162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,-0.3333333333333333,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,-0.6,673,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,3,4,0.9251700680272108,0.2475247524752475,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,REC_CATCH_EXCEPTION,3,-0.3333333333333333,0.4545454545454545,0.3772880202743073,-0.0909090909090909,282.9373134328358,-0.6,673,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,339,3,4,0.4897959183673469,0.2475247524752475,0.0675675675675675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-0.3333333333333333,0.3,0.00015923304194920648,-0.3833333333333333,220.70817120622567,-0.6,673,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
1975,339,7,1,0.3689320388349514,0.1349693251533742,0.1818181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,I18N,DM_CONVERT_CASE,3,0.3333333333333333,0.1333333333333333,0.0025206611570247,-0.7333333333333333,234.1515151515152,0.0,673,0,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
1975,339,7,1,0.8165048543689319,0.1349693251533742,0.1270013568521031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,CORRECTNESS,NP_GUARANTEED_DEREF_ON_EXCEPTION_PATH,2,-1.0,0.0,0.2013543055527906,-1.0,236.19230769230768,0.0,673,0,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
1975,339,7,1,0.395631067961165,0.1349693251533742,0.0454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,CORRECTNESS,NP_NULL_ON_SOME_PATH_EXCEPTION,2,0.3333333333333333,1.0,0.2013543055527906,1.0,236.19230769230768,0.0,673,0,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
1975,339,7,1,0.4514563106796116,0.1349693251533742,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,REC_CATCH_EXCEPTION,3,0.3333333333333333,0.4545454545454545,0.3772880202743073,-0.0909090909090909,282.9373134328358,0.0,673,0,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
1702,224,4,12,0.7674418604651163,0.4313725490196078,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.2,0.063706285935549,-0.6,304.3720930232558,1.0,400,15,126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,close
1918,322,18,12,0.2708333333333333,0.4066496163682864,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.4545454545454545,0.3772880202743073,-0.0909090909090909,282.9373134328358,0.3333333333333333,616,15,609,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,open
1918,322,18,12,0.5384615384615384,0.4066496163682864,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,EQ_UNUSUAL,2,1.0,1.0,0.3772880202743073,1.0,282.9373134328358,0.3333333333333333,616,15,609,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,close
1918,322,18,12,0.4679487179487179,0.4066496163682864,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.2,0.063706285935549,-0.6,304.3720930232558,0.3333333333333333,616,15,609,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,close
1657,171,32,2,0.1046511627906976,0.156934306569343,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MALICIOUS_CODE,MS_MUTABLE_ARRAY,2,0.0,0.1594202898550724,0.0235984775241003,-0.6811594202898551,228.9561403508772,1.0,355,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1648,167,15,2,0.8207739307535642,0.0539906103286385,0.1363636363636363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.4444444444444444,0.3772880202743073,-0.1111111111111111,282.9373134328358,1.0,346,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1648,167,15,2,0.4908350305498982,0.0539906103286385,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3333333333333333,0.0025206611570247,-0.3333333333333333,234.1515151515152,1.0,346,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1648,167,15,2,0.7841140529531568,0.0539906103286385,0.6086956521739131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,1.0,0.6,0.0423657024793388,0.2,261.8181818181818,1.0,346,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
